country,weight,imp_family,imp_friends,imp_leisure,imp_politics,imp_work,imp_religion
Slovakia,0.698324,1,2,1,4,1,2
Slovakia,0.698324,2,2,2,3,2,3
Slovakia,0.698324,1,2,2,2,1,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,2,2,2,4,0,3
Slovakia,0.698324,1,2,2,3,0,3
Slovakia,0.698324,2,2,2,3,1,3
Slovakia,0.698324,1,2,2,3,2,2
Slovakia,0.698324,1,2,2,2,1,3
Slovakia,0.698324,2,3,3,3,2,2
Slovakia,0.698324,1,2,2,2,1,1
Slovakia,0.698324,1,2,1,4,2,4
Slovakia,0.698324,1,1,1,2,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,2,2,3,0,3
Slovakia,0.698324,1,1,2,3,1,3
Slovakia,0.698324,1,2,2,2,0,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,4,1,3
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,2,1,3,1,1
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,3,1,1,4,4,4
Slovakia,0.698324,1,2,2,4,4,1
Slovakia,0.698324,1,2,1,4,4,4
Slovakia,0.698324,1,2,1,4,2,4
Slovakia,0.698324,1,2,1,4,1,4
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,2,1,4,2,3
Slovakia,0.698324,2,2,1,1,1,3
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,2,2,2,1,3
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,2,2,4,1,1
Slovakia,0.698324,1,2,1,4,1,1
Slovakia,0.698324,1,3,2,4,2,1
Slovakia,0.698324,1,2,2,4,1,1
Slovakia,0.698324,1,2,1,4,1,1
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,1,3,1,1,1
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,2,1,4,1,1
Slovakia,0.698324,1,2,1,3,2,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,4,1,1
Slovakia,0.698324,1,2,1,4,4,2
Slovakia,0.698324,1,2,2,4,2,2
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,1,1,1,3
Slovakia,0.698324,1,2,2,4,1,1
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,2,2,2,4,1,3
Slovakia,0.698324,1,1,1,3,2,4
Slovakia,0.698324,1,1,1,4,2,4
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,2,1,3,1,3
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,2,2,4,1,2
Slovakia,0.698324,1,2,2,4,1,1
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,1,2,4,1,4
Slovakia,0.698324,1,2,3,4,2,4
Slovakia,0.698324,1,1,1,3,2,2
Slovakia,0.698324,1,1,1,2,2,4
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,2,3,4,2,2
Slovakia,0.698324,1,1,2,2,3,2
Slovakia,0.698324,1,2,3,3,1,3
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,2,2,2,2,2,2
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,3,2,4,2,1
Slovakia,0.698324,1,2,1,3,1,2
Slovakia,0.698324,1,1,1,3,2,3
Slovakia,0.698324,1,2,2,4,3,3
Slovakia,0.698324,1,2,1,3,2,2
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,1,3,2,3
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,2,1,4,1,2
Slovakia,0.698324,1,1,1,2,2,4
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,4,3,1,1
Slovakia,0.698324,1,2,2,3,2,4
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,2,2,4,2,1
Slovakia,0.698324,1,3,3,4,3,1
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,2,1,3,1,4
Slovakia,0.698324,2,1,1,2,3,3
Slovakia,0.698324,1,1,1,1,1,2
Slovakia,0.698324,1,1,2,4,1,4
Slovakia,0.698324,2,2,2,4,2,3
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,2,2,2,4,2,4
Slovakia,0.698324,1,1,2,1,1,3
Slovakia,0.698324,1,1,1,1,1,3
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,1,1,4,2,2
Slovakia,0.698324,1,2,2,3,4,2
Slovakia,0.698324,1,2,2,2,1,2
Slovakia,0.698324,1,1,2,4,1,1
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,1,3,1,1
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,2,3,3,3,2,3
Slovakia,0.698324,2,3,2,3,2,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,2,1,1,3,2,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,1,1,1,3
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,1,2,3,1,3
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,2,1,3,3,4,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,2,4,1,1
Slovakia,0.698324,1,1,1,2,1,1
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,3,3,4,2,3
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,2,2,2,1,1
Slovakia,0.698324,1,2,2,2,1,3
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,2,2,2,1,2
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,2,1,4,4,2
Slovakia,0.698324,1,1,2,4,4,2
Slovakia,0.698324,2,2,2,3,2,3
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,1,4,2,4
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,1,4,1,4
Slovakia,0.698324,2,2,3,2,2,2
Slovakia,0.698324,1,2,1,3,1,2
Slovakia,0.698324,1,1,2,3,1,3
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,3,1,1,1,1
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,2,2,1,2
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,2,4,1,1
Slovakia,0.698324,2,1,2,3,2,1
Slovakia,0.698324,1,2,2,3,2,2
Slovakia,0.698324,1,2,3,3,2,2
Slovakia,0.698324,1,2,2,3,2,2
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,1,3,1,2
Slovakia,0.698324,1,2,2,3,0,4
Slovakia,0.698324,1,2,2,4,4,4
Slovakia,0.698324,1,2,2,3,4,3
Slovakia,0.698324,1,2,3,3,4,2
Slovakia,0.698324,3,2,2,3,1,3
Slovakia,0.698324,1,2,2,4,2,2
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,2,1,4,2,4
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,1,1,2,1,1
Slovakia,0.698324,1,1,1,4,2,2
Slovakia,0.698324,1,1,1,3,0,1
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,1,1,3,2,4
Slovakia,0.698324,1,2,2,4,3,2
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,1,3,1,2
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,1,2,3,1,3
Slovakia,0.698324,1,1,2,4,1,1
Slovakia,0.698324,1,1,2,3,2,2
Slovakia,0.698324,1,2,2,2,1,3
Slovakia,0.698324,1,1,1,3,3,4
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,2,1,1,2,3
Slovakia,0.698324,1,1,2,4,2,2
Slovakia,0.698324,1,1,2,4,4,1
Slovakia,0.698324,1,2,1,4,4,4
Slovakia,0.698324,1,2,2,3,4,1
Slovakia,0.698324,1,2,1,3,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,4,2,4
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,1,3,2,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,2,3,0,1
Slovakia,0.698324,1,1,2,3,0,4
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,1,2,4,4,2
Slovakia,0.698324,2,2,2,4,4,1
Slovakia,0.698324,1,1,2,3,4,1
Slovakia,0.698324,1,1,2,3,4,1
Slovakia,0.698324,2,1,2,3,4,2
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,2,3,1,4
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,2,2,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,3,4,2,2
Slovakia,0.698324,1,1,2,4,1,1
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,2,2,3,2,2
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,2,2,4,1,2
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,2,2,2,4,2,2
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,1,2,4,0,2
Slovakia,0.698324,1,2,1,4,1,4
Slovakia,0.698324,2,2,2,3,2,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,2,4,1,2
Slovakia,0.698324,2,2,1,2,1,2
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,2,2,3,2,1
Slovakia,0.698324,1,3,2,4,2,1
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,2,3,4,4,3,1
Slovakia,0.698324,1,2,3,4,2,3
Slovakia,0.698324,1,1,1,4,3,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,2,4,3,3
Slovakia,0.698324,1,3,2,3,1,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,2,0,3,1
Slovakia,0.698324,1,4,2,4,2,1
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,3,3,3,2,1
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,2,2,1,3,1,2
Slovakia,0.698324,1,2,2,3,2,2
Slovakia,0.698324,2,2,2,4,4,2
Slovakia,0.698324,2,3,2,4,4,2
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,2,4,4,2
Slovakia,0.698324,1,3,2,4,4,1
Slovakia,0.698324,1,1,1,4,4,4
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,3,4,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,4,1,2
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,2,3,2,2
Slovakia,0.698324,1,1,2,4,1,2
Slovakia,0.698324,1,1,1,3,3,1
Slovakia,0.698324,1,1,1,3,2,1
Slovakia,0.698324,1,1,2,3,2,3
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,3,3,2
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,2,2,2,2,2,3
Slovakia,0.698324,1,1,2,3,1,1
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,2,2,1,1
Slovakia,0.698324,1,1,2,2,1,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,3,3,1,2
Slovakia,0.698324,1,2,3,2,1,3
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,1,2,3,1,4
Slovakia,0.698324,1,1,2,3,4,1
Slovakia,0.698324,2,2,2,3,1,3
Slovakia,0.698324,1,1,3,3,4,4
Slovakia,0.698324,1,2,2,3,1,4
Slovakia,0.698324,2,1,1,4,1,4
Slovakia,0.698324,1,1,2,4,1,1
Slovakia,0.698324,1,2,2,3,0,2
Slovakia,0.698324,1,2,2,3,0,2
Slovakia,0.698324,1,2,2,2,0,2
Slovakia,0.698324,1,2,2,3,2,1
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,2,2,2,2,1,1
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,2,2,2,3,2
Slovakia,0.698324,1,1,1,3,3,3
Slovakia,0.698324,1,1,1,4,3,4
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,4,3,4
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,2,2,3,0,2
Slovakia,0.698324,1,2,2,3,0,3
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,2,2,2,2,2,2
Slovakia,0.698324,1,3,3,3,1,4
Slovakia,0.698324,1,3,3,3,1,4
Slovakia,0.698324,1,2,2,2,2,4
Slovakia,0.698324,1,2,2,2,1,4
Slovakia,0.698324,1,2,3,2,1,3
Slovakia,0.698324,1,1,1,2,1,4
Slovakia,0.698324,1,2,3,4,1,2
Slovakia,0.698324,1,2,1,2,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,2,4,1,3
Slovakia,0.698324,1,1,2,3,1,3
Slovakia,0.698324,1,3,3,3,2,1
Slovakia,0.698324,1,1,1,3,2,4
Slovakia,0.698324,1,1,1,2,1,4
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,2,2,3,1
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,1,1,2,2,1
Slovakia,0.698324,1,3,2,3,1,1
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,2,2,2,1,1
Slovakia,0.698324,2,2,1,3,1,3
Slovakia,0.698324,1,2,1,4,1,4
Slovakia,0.698324,1,3,2,4,1,2
Slovakia,0.698324,1,2,2,0,1,1
Slovakia,0.698324,1,2,1,3,4,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,4,2,1
Slovakia,0.698324,1,2,2,4,4,1
Slovakia,0.698324,1,2,2,4,1,2
Slovakia,0.698324,3,3,2,4,2,2
Slovakia,0.698324,1,1,2,4,4,2
Slovakia,0.698324,1,2,1,1,4,4
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,1,2,3,1,1
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,2,1,3,1,3
Slovakia,0.698324,1,2,2,4,1,1
Slovakia,0.698324,1,2,2,3,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,1,1,4,1,2
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,2,2,2,3
Slovakia,0.698324,1,2,2,2,2,3
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,1,2,3,1,1
Slovakia,0.698324,1,1,2,3,1,4
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,2,2,1,3,2,3
Slovakia,0.698324,1,1,3,1,1,1
Slovakia,0.698324,1,2,2,4,1,2
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,1,4,1,3
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,2,2,4,1,2
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,1,2,2,1,2
Slovakia,0.698324,1,2,3,2,1,3
Slovakia,0.698324,1,1,1,4,2,3
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,2,2,4,2,3
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,2,2,4,2,2
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,2,2,4,2,3
Slovakia,0.698324,1,2,2,4,1,3
Slovakia,0.698324,1,2,2,3,0,4
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,2,2,1,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,4,1,3
Slovakia,0.698324,1,2,2,3,0,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,2,2,2,3,2,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,3,2,4,2,2
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,1,3,1,4
Slovakia,0.698324,1,1,2,2,1,3
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,3,2,1,2
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,1,2,1,3
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,1,1,2,1,4
Slovakia,0.698324,1,2,1,2,1,3
Slovakia,0.698324,1,2,2,4,2,4
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,2,1,2,0,1
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,1,2,3,2,3
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,4,2,4
Slovakia,0.698324,1,1,1,3,2,4
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,1,1,4,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,2,2,1,1
Slovakia,0.698324,1,2,2,2,2,2
Slovakia,0.698324,1,3,2,3,3,1
Slovakia,0.698324,1,1,1,2,2,2
Slovakia,0.698324,1,1,1,4,2,4
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,2,3,1,4
Slovakia,0.698324,1,2,2,4,1,4
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,1,2,4,4,4
Slovakia,0.698324,1,2,2,4,3,4
Slovakia,0.698324,1,1,1,4,4,1
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,2,1,2
Slovakia,0.698324,1,1,1,3,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,2,1,1,4,2,1
Slovakia,0.698324,1,2,1,3,1,1
Slovakia,0.698324,2,2,1,2,1,3
Slovakia,0.698324,1,2,1,4,2,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,1,3,4,2
Slovakia,0.698324,1,2,1,2,4,4
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,2,2,2,3,2,4
Slovakia,0.698324,1,2,1,4,1,4
Slovakia,0.698324,1,2,2,3,4,3
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,1,3,1,3
Slovakia,0.698324,1,3,2,3,4,3
Slovakia,0.698324,1,2,2,4,0,2
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,1,2,1,4,4,3
Slovakia,0.698324,1,1,1,4,1,4
Slovakia,0.698324,2,2,2,1,1,4
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,1,3,2,3
Slovakia,0.698324,1,1,2,3,2,2
Slovakia,0.698324,1,1,1,4,2,4
Slovakia,0.698324,1,1,2,4,2,3
Slovakia,0.698324,1,1,1,3,3,2
Slovakia,0.698324,2,1,1,4,2,4
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,2,2,1,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,2,2,3,3,1,4
Slovakia,0.698324,1,2,2,2,1,2
Slovakia,0.698324,2,2,2,3,1,3
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,2,3,1,2
Slovakia,0.698324,1,1,2,2,1,1
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,1,2,2,1,2
Slovakia,0.698324,1,2,2,2,1,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,2,2,3,0,1
Slovakia,0.698324,1,2,2,3,2,3
Slovakia,0.698324,1,1,2,4,4,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,2,2,2,2,2,2
Slovakia,0.698324,2,2,2,2,2,2
Slovakia,0.698324,1,2,2,3,0,1
Slovakia,0.698324,1,2,2,3,0,3
Slovakia,0.698324,1,1,1,2,1,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,3,1,4
Slovakia,0.698324,1,1,1,3,1,3
Slovakia,0.698324,1,2,2,3,0,2
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,3,1,3
Slovakia,0.698324,1,2,2,2,1,3
Slovakia,0.698324,1,1,1,4,1,3
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,2,3,1,3
Slovakia,0.698324,1,2,1,2,1,1
Slovakia,0.698324,1,1,1,3,1,1
Slovakia,0.698324,1,2,2,3,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,1,2,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,2,2,2,1,2
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,2,1,1
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,1,1,1
Slovakia,0.698324,1,1,1,2,1,1
Slovakia,0.698324,1,1,1,2,1,4
Slovakia,0.698324,1,1,1,1,1,3
Slovakia,0.698324,1,1,1,4,1,1
Slovakia,0.698324,1,1,1,1,1,1
